driver_id,driver_type,day,duty_id,duty_start,duty_end,tour_ids,work_min,hours,days_worked
D_PT312,PT,2,seed_s_T_2_690_9,690,960,T_2_690_9,270,4.5,1
D_PT313,PT,4,seed_s_T_4_285_3,285,555,T_4_285_3,270,4.5,1
D_PT314,PT,4,seed_s_T_4_300_2,300,570,T_4_300_2,270,4.5,1
D_PT315,PT,4,seed_s_T_4_300_4,300,570,T_4_300_4,270,4.5,1
D_PT316,PT,4,seed_s_T_4_345_1,345,615,T_4_345_1,270,4.5,1
D_PT317,PT,4,seed_s_T_4_345_2,345,615,T_4_345_2,270,4.5,1
D_PT318,PT,4,seed_s_T_4_345_4,345,615,T_4_345_4,270,4.5,1
D_PT319,PT,4,seed_s_T_4_345_7,345,615,T_4_345_7,270,4.5,1
D_PT320,PT,4,seed_s_T_4_345_8,345,615,T_4_345_8,270,4.5,1
D_PT321,PT,4,seed_s_T_4_360_5,360,630,T_4_360_5,270,4.5,1
D_PT322,PT,4,seed_s_T_4_360_6,360,630,T_4_360_6,270,4.5,1
D_PT323,PT,4,seed_s_T_4_360_10,360,630,T_4_360_10,270,4.5,1
D_PT324,PT,4,seed_s_T_4_360_11,360,630,T_4_360_11,270,4.5,1
D_PT325,PT,4,seed_s_T_4_375_6,375,645,T_4_375_6,270,4.5,1
D_PT326,PT,4,seed_s_T_4_375_7,375,645,T_4_375_7,270,4.5,1
D_PT327,PT,4,seed_s_T_4_390_1,390,660,T_4_390_1,270,4.5,1
D_PT328,PT,4,seed_s_T_4_390_3,390,660,T_4_390_3,270,4.5,1
D_PT329,PT,4,seed_s_T_4_390_5,390,660,T_4_390_5,270,4.5,1
D_PT330,PT,4,seed_s_T_4_390_8,390,660,T_4_390_8,270,4.5,1
D_PT331,PT,4,seed_s_T_4_390_9,390,660,T_4_390_9,270,4.5,1
D_PT332,PT,4,seed_s_T_4_405_3,405,675,T_4_405_3,270,4.5,1
D_PT333,PT,4,seed_s_T_4_405_4,405,675,T_4_405_4,270,4.5,1
D_PT334,PT,4,seed_s_T_4_405_6,405,675,T_4_405_6,270,4.5,1
D_PT335,PT,4,seed_s_T_4_405_7,405,675,T_4_405_7,270,4.5,1
D_PT336,PT,4,seed_s_T_4_405_8,405,675,T_4_405_8,270,4.5,1
D_PT337,PT,4,seed_s_T_4_405_9,405,675,T_4_405_9,270,4.5,1
D_PT338,PT,4,seed_s_T_4_405_10,405,675,T_4_405_10,270,4.5,1
D_PT339,PT,4,seed_s_T_4_405_11,405,675,T_4_405_11,270,4.5,1
D_PT340,PT,4,seed_s_T_4_420_1,420,690,T_4_420_1,270,4.5,1
D_PT341,PT,4,seed_s_T_4_420_2,420,690,T_4_420_2,270,4.5,1
D_PT342,PT,4,seed_s_T_4_420_3,420,690,T_4_420_3,270,4.5,1
D_PT343,PT,4,seed_s_T_4_420_5,420,690,T_4_420_5,270,4.5,1
D_PT344,PT,4,seed_s_T_4_420_8,420,690,T_4_420_8,270,4.5,1
D_PT345,PT,4,seed_s_T_4_420_10,420,690,T_4_420_10,270,4.5,1
D_PT346,PT,4,seed_s_T_4_420_11,420,690,T_4_420_11,270,4.5,1
D_PT347,PT,4,seed_s_T_4_435_2,435,705,T_4_435_2,270,4.5,1
D_PT348,PT,4,seed_s_T_4_450_1,450,720,T_4_450_1,270,4.5,1
D_PT349,PT,4,seed_s_T_4_450_4,450,720,T_4_450_4,270,4.5,1
D_PT350,PT,4,seed_s_T_4_480_3,480,750,T_4_480_3,270,4.5,1
D_PT351,PT,4,seed_s_T_4_525_4,525,795,T_4_525_4,270,4.5,1
D_PT352,PT,4,seed_s_T_4_705_2,705,975,T_4_705_2,270,4.5,1
D_PT353,PT,4,seed_s_T_4_735_1,735,1005,T_4_735_1,270,4.5,1
D_PT354,PT,4,seed_s_T_4_735_2,735,1005,T_4_735_2,270,4.5,1
D_PT355,PT,4,seed_s_T_4_735_4,735,1005,T_4_735_4,270,4.5,1
D_PT356,PT,4,seed_s_T_4_750_1,750,1020,T_4_750_1,270,4.5,1
D_PT357,PT,4,seed_s_T_4_750_3,750,1020,T_4_750_3,270,4.5,1
D_PT358,PT,4,seed_s_T_4_750_7,750,1020,T_4_750_7,270,4.5,1
D_PT359,PT,4,seed_s_T_4_765_1,765,1035,T_4_765_1,270,4.5,1
D_PT360,PT,4,seed_s_T_4_780_1,780,1050,T_4_780_1,270,4.5,1
D_PT361,PT,4,seed_s_T_4_810_4,810,1080,T_4_810_4,270,4.5,1
D_PT362,PT,4,seed_s_T_4_840_1,840,1110,T_4_840_1,270,4.5,1
D_PT363,PT,4,seed_s_T_4_840_4,840,1110,T_4_840_4,270,4.5,1
D_PT364,PT,4,seed_s_T_4_855_1,855,1125,T_4_855_1,270,4.5,1
D_PT365,PT,4,seed_s_T_4_855_6,855,1125,T_4_855_6,270,4.5,1
D_PT366,PT,4,seed_s_T_4_855_7,855,1125,T_4_855_7,270,4.5,1
D_PT367,PT,4,seed_s_T_4_870_1,870,1140,T_4_870_1,270,4.5,1
D_PT368,PT,4,seed_s_T_4_870_2,870,1140,T_4_870_2,270,4.5,1
D_PT369,PT,4,seed_s_T_4_885_7,885,1155,T_4_885_7,270,4.5,1
D_PT370,PT,4,seed_s_T_4_900_1,900,1170,T_4_900_1,270,4.5,1
D_PT371,PT,4,seed_s_T_4_900_2,900,1170,T_4_900_2,270,4.5,1
D_PT372,PT,4,seed_s_T_4_900_6,900,1170,T_4_900_6,270,4.5,1
D_PT373,PT,4,seed_s_T_4_915_2,915,1185,T_4_915_2,270,4.5,1
D_PT374,PT,4,seed_s_T_4_915_6,915,1185,T_4_915_6,270,4.5,1
D_PT375,PT,4,seed_s_T_4_930_1,930,1200,T_4_930_1,270,4.5,1
D_PT376,PT,4,seed_s_T_4_945_1,945,1215,T_4_945_1,270,4.5,1
D_PT377,PT,4,seed_s_T_4_945_2,945,1215,T_4_945_2,270,4.5,1
D_PT378,PT,4,seed_s_T_4_945_3,945,1215,T_4_945_3,270,4.5,1
D_PT379,PT,4,seed_s_T_4_945_4,945,1215,T_4_945_4,270,4.5,1
D_PT380,PT,4,seed_s_T_4_945_5,945,1215,T_4_945_5,270,4.5,1
D_PT381,PT,4,seed_s_T_4_945_6,945,1215,T_4_945_6,270,4.5,1
D_PT382,PT,4,seed_s_T_4_945_8,945,1215,T_4_945_8,270,4.5,1
D_PT383,PT,4,seed_s_T_4_945_13,945,1215,T_4_945_13,270,4.5,1
D_PT384,PT,4,seed_s_T_4_945_14,945,1215,T_4_945_14,270,4.5,1
D_PT385,PT,4,seed_s_T_4_960_1,960,1230,T_4_960_1,270,4.5,1
D_PT386,PT,4,seed_s_T_4_960_3,960,1230,T_4_960_3,270,4.5,1
D_PT387,PT,4,seed_s_T_4_960_5,960,1230,T_4_960_5,270,4.5,1
D_PT388,PT,4,seed_s_T_4_960_7,960,1230,T_4_960_7,270,4.5,1
D_PT389,PT,4,seed_s_T_4_975_1,975,1245,T_4_975_1,270,4.5,1
D_PT390,PT,4,seed_s_T_4_975_2,975,1245,T_4_975_2,270,4.5,1
D_PT391,PT,4,seed_s_T_4_975_3,975,1245,T_4_975_3,270,4.5,1
D_PT392,PT,4,seed_s_T_4_990_2,990,1260,T_4_990_2,270,4.5,1
D_PT393,PT,4,seed_s_T_4_1050_6,1050,1320,T_4_1050_6,270,4.5,1
D_PT394,PT,4,seed_s_T_4_1050_7,1050,1320,T_4_1050_7,270,4.5,1
D_PT395,PT,4,seed_s_T_4_1065_3,1065,1335,T_4_1065_3,270,4.5,1
D_PT396,PT,4,seed_s_T_4_1080_1,1080,1350,T_4_1080_1,270,4.5,1
D_PT397,PT,4,seed_s_T_4_1080_2,1080,1350,T_4_1080_2,270,4.5,1
D_PT398,PT,4,seed_s_T_4_1080_3,1080,1350,T_4_1080_3,270,4.5,1
D_PT399,PT,4,seed_s_T_4_1080_6,1080,1350,T_4_1080_6,270,4.5,1
D_PT400,PT,4,seed_s_T_4_1080_7,1080,1350,T_4_1080_7,270,4.5,1
D_PT401,PT,4,seed_s_T_4_1095_1,1095,1365,T_4_1095_1,270,4.5,1
D_PT402,PT,4,seed_s_T_4_1095_3,1095,1365,T_4_1095_3,270,4.5,1
D_PT403,PT,4,seed_s_T_4_1095_4,1095,1365,T_4_1095_4,270,4.5,1
D_PT404,PT,4,seed_s_T_4_1110_1,1110,1380,T_4_1110_1,270,4.5,1
D_PT405,PT,4,seed_s_T_4_1110_2,1110,1380,T_4_1110_2,270,4.5,1
D_PT406,PT,4,seed_s_T_4_1110_7,1110,1380,T_4_1110_7,270,4.5,1
D_PT407,PT,4,seed_s_T_4_1110_8,1110,1380,T_4_1110_8,270,4.5,1
D_PT408,PT,4,seed_s_T_4_1125_1,1125,1395,T_4_1125_1,270,4.5,1
D_PT409,PT,4,seed_s_T_4_1125_2,1125,1395,T_4_1125_2,270,4.5,1
D_PT410,PT,4,seed_s_T_4_1140_1,1140,1410,T_4_1140_1,270,4.5,1
D_PT411,PT,4,seed_s_T_4_1140_2,1140,1410,T_4_1140_2,270,4.5,1
D_PT412,PT,4,seed_s_T_4_1170_1,1170,1439,T_4_1170_1,269,4.5,1
D_PT413,PT,0,T_1f7c308a509e,300,1125,T_0_300_8|T_0_585_8|T_0_855_2,810,36.0,4
D_PT413,PT,1,S_d9be737d2053,1005,1275,T_1_1005_3,270,36.0,4
D_PT413,PT,2,S_96931042c741,615,885,T_2_615_8,270,36.0,4
D_PT413,PT,4,T_902b3ab8bd20,345,1155,T_4_345_11|T_4_615_6|T_4_885_1,810,36.0,4
D_FTE414,FTE,0,T_bb2a95166486,315,1140,T_0_315_3|T_0_600_1|T_0_870_10,810,40.5,4
D_FTE414,FTE,1,T_7324d369dc58,375,1185,T_1_375_6|T_1_645_4|T_1_915_3,810,40.5,4
D_FTE414,FTE,2,P_ae5e875cb515,405,960,T_2_405_11|T_2_690_1,540,40.5,4
D_FTE414,FTE,4,S_25cb16f96986,750,1020,T_4_750_4,270,40.5,4
D_PT415,PT,0,P_d2117c201ee7,330,885,T_0_330_3|T_0_615_1,540,31.5,4
D_PT415,PT,1,T_f8bf8e7336ac,300,1125,T_1_300_2|T_1_585_7|T_1_855_3,810,31.5,4
D_PT415,PT,2,S_5d40dae5f28f,375,645,T_2_375_7,270,31.5,4
D_PT415,PT,4,S_ab615aff17b8,555,825,T_4_555_6,270,31.5,4
D_PT416,PT,0,T_6b2b05216cd5,345,1200,T_0_345_9|T_0_645_1|T_0_930_2,810,31.5,4
D_PT416,PT,1,S_966f3729e14f,1065,1335,T_1_1065_2,270,31.5,4
D_PT416,PT,2,S_9a6ead24bc87,645,915,T_2_645_5,270,31.5,4
D_PT416,PT,4,P_e1519dd59a52,270,825,T_4_270_9|T_4_555_1,540,31.5,4
D_PT417,PT,0,T_0c332084dbf9,360,1185,T_0_360_2|T_0_645_3|T_0_915_3,810,31.5,4
D_PT417,PT,1,S_c651f4ca1237,435,705,T_1_435_5,270,31.5,4
D_PT417,PT,2,P_e14f141ebccd,255,795,T_2_255_1|T_2_525_5,540,31.5,4
D_PT417,PT,4,S_ec5e2c3a6b7a,1110,1380,T_4_1110_6,270,31.5,4
D_PT418,PT,0,T_c6ba3180a281,390,1215,T_0_390_1|T_0_660_2|T_0_945_2,810,31.5,4
D_PT418,PT,1,S_33a5245e2038,495,765,T_1_495_3,270,31.5,4
D_PT418,PT,2,P_78ac223cc980,330,885,T_2_330_1|T_2_615_4,540,31.5,4
D_PT418,PT,4,S_e9fa6ba0f911,525,795,T_4_525_7,270,31.5,4
D_FTE419,FTE,0,P_ba7d3754104e,225,765,T_0_225_2|T_0_495_8,540,40.5,4
D_FTE419,FTE,1,P_30279aaaf4fb,360,900,T_1_360_7|T_1_630_5,540,40.5,4
D_FTE419,FTE,2,P_e35ba2642b01,255,810,T_2_255_3|T_2_540_3,540,40.5,4
D_FTE419,FTE,4,T_c13baeb65eb7,345,1170,T_4_345_3|T_4_630_1|T_4_900_4,810,40.5,4
D_FTE420,FTE,0,T_2102b3f069bc,225,1050,T_0_225_1|T_0_495_11|T_0_780_1,810,40.5,4
D_FTE420,FTE,1,T_3b96f7920149,315,1140,T_1_315_3|T_1_600_1|T_1_870_4,810,40.5,4
D_FTE420,FTE,2,P_2d7268e8073f,360,900,T_2_360_3|T_2_630_4,540,40.5,4
D_FTE420,FTE,4,S_b6cc4f6c8e97,1155,1425,T_4_1155_2,270,40.5,4
D_FTE421,FTE,0,T_315603540d9b,210,1050,T_0_210_1|T_0_510_1|T_0_780_2,810,40.5,4
D_FTE421,FTE,1,T_7244622c2672,300,1125,T_1_300_5|T_1_585_5|T_1_855_2,810,40.5,4
D_FTE421,FTE,2,P_050bcdd4a155,345,885,T_2_345_5|T_2_615_5,540,40.5,4
D_FTE421,FTE,4,S_f37c15d43f69,405,675,T_4_405_2,270,40.5,4
D_PT422,PT,0,T_661e2405c3f0,285,1110,T_0_285_3|T_0_555_3|T_0_840_2,810,36.0,4
D_PT422,PT,1,S_7d78dae0912c,1065,1335,T_1_1065_3,270,36.0,4
D_PT422,PT,2,S_e4ce7c3940a0,585,855,T_2_585_8,270,36.0,4
D_PT422,PT,4,T_7751d932799d,345,1185,T_4_345_9|T_4_645_1|T_4_915_3,810,36.0,4
D_PT423,PT,0,P_64e987beadad,300,855,T_0_300_3|T_0_585_3,540,36.0,4
D_PT423,PT,1,T_207f4c867d48,375,1185,T_1_375_5|T_1_645_7|T_1_915_1,810,36.0,4
D_PT423,PT,2,P_e7a219e7f8d9,405,945,T_2_405_9|T_2_675_11,540,36.0,4
D_PT423,PT,4,S_dc5a551f23c5,900,1170,T_4_900_3,270,36.0,4
D_FTE424,FTE,0,T_8f28d4cab001,300,1125,T_0_300_10|T_0_585_10|T_0_855_3,810,45.0,4
D_FTE424,FTE,1,T_78875cb654f2,360,1185,T_1_360_3|T_1_645_2|T_1_915_2,810,45.0,4
D_FTE424,FTE,2,S_6a5f46c03829,435,705,T_2_435_3,270,45.0,4
D_FTE424,FTE,4,T_01691990823e,270,1080,T_4_270_8|T_4_540_2|T_4_810_2,810,45.0,4
D_PT425,PT,0,T_fee228582a8c,300,1140,T_0_300_5|T_0_600_2|T_0_870_11,810,36.0,4
D_PT425,PT,1,T_92150d4a3c7f,375,1200,T_1_375_7|T_1_645_6|T_1_930_10,810,36.0,4
D_PT425,PT,2,S_57c68ce8138d,660,930,T_2_660_9,270,36.0,4
D_PT425,PT,4,S_c5bd9892edef,1095,1365,T_4_1095_2,270,36.0,4
D_FTE426,FTE,0,T_c1d129d4d6e7,330,1140,T_0_330_5|T_0_600_4|T_0_870_1,810,40.5,4
D_FTE426,FTE,1,T_b685cee68d13,375,1200,T_1_375_10|T_1_660_1|T_1_930_1,810,40.5,4
D_FTE426,FTE,2,P_d4ef42eb9be0,420,960,T_2_420_2|T_2_690_2,540,40.5,4
D_FTE426,FTE,4,S_7d55c066ae1c,1080,1350,T_4_1080_5,270,40.5,4
D_PT427,PT,0,T_9225a8c29903,330,1155,T_0_330_8|T_0_615_7|T_0_885_3,810,36.0,4
D_PT427,PT,1,P_661f61b0b0b2,375,930,T_1_375_4|T_1_660_3,540,36.0,4
D_PT427,PT,2,P_412d890a8e33,360,900,T_2_360_6|T_2_630_1,540,36.0,4
D_PT427,PT,4,S_8c3e28dc6b06,420,690,T_4_420_6,270,36.0,4
D_PT428,PT,0,P_41bbf7bdd5c8,330,885,T_0_330_6|T_0_615_10,540,36.0,4
D_PT428,PT,1,T_076d74d3c7ad,315,1125,T_1_315_1|T_1_585_3|T_1_855_11,810,36.0,4
D_PT428,PT,2,P_dc8ae0fcfa7c,345,885,T_2_345_1|T_2_615_10,540,36.0,4
D_PT428,PT,4,S_2d8cae347dfe,945,1215,T_4_945_15,270,36.0,4
D_PT429,PT,0,P_2a04ff10c123,375,930,T_0_375_1|T_0_660_1,540,36.0,4
D_PT429,PT,1,T_aae67eeb1aa4,345,1155,T_1_345_4|T_1_615_5|T_1_885_3,810,36.0,4
D_PT429,PT,2,P_ebca4549942a,390,930,T_2_390_4|T_2_660_1,540,36.0,4
D_PT429,PT,4,S_4fbe68894a92,690,960,T_4_690_3,270,36.0,4
D_FTE430,FTE,0,T_a0d522009db0,240,1065,T_0_240_2|T_0_525_4|T_0_795_3,810,45.0,4
D_FTE430,FTE,1,T_7956f1cc35de,300,1110,T_1_300_4|T_1_570_2|T_1_840_1,810,45.0,4
D_FTE430,FTE,2,S_85ef72d289b9,405,675,T_2_405_1,270,45.0,4
D_FTE430,FTE,4,T_7741b89a0d18,375,1230,T_4_375_3|T_4_690_1|T_4_960_4,810,45.0,4
D_PT431,PT,0,T_b34f0923d00b,255,1080,T_0_255_1|T_0_540_4|T_0_810_3,810,36.0,4
D_PT431,PT,1,P_82b3c8dca1d1,330,870,T_1_330_1|T_1_600_6,540,36.0,4
D_PT431,PT,2,P_14526f0e33f1,300,840,T_2_300_5|T_2_570_2,540,36.0,4
D_PT431,PT,4,S_1570028d9ccf,390,660,T_4_390_4,270,36.0,4
D_FTE432,FTE,0,T_58b0e0213a88,285,1110,T_0_285_1|T_0_570_1|T_0_840_5,810,49.5,4
D_FTE432,FTE,1,T_66c3fedf7abf,330,1155,T_1_330_6|T_1_615_3|T_1_885_2,810,49.5,4
D_FTE432,FTE,2,P_13eb2281bcc1,390,945,T_2_390_10|T_2_675_1,540,49.5,4
D_FTE432,FTE,4,T_0528c17f87fd,360,1185,T_4_360_12|T_4_645_6|T_4_915_5,810,49.5,4
D_PT433,PT,0,T_b164b66a5920,345,1170,T_0_345_4|T_0_630_3|T_0_900_3,810,36.0,4
D_PT433,PT,1,S_23c623b0b2d7,750,1020,T_1_750_1,270,36.0,4
D_PT433,PT,2,S_e5f1ef975924,405,675,T_2_405_3,270,36.0,4
D_PT433,PT,4,T_5c05b9639e89,270,1080,T_4_270_6|T_4_540_4|T_4_810_3,810,36.0,4
D_PT434,PT,0,S_940717225cbb,1020,1290,T_0_1020_1,270,22.5,4
D_PT434,PT,1,S_c30eed66ae2f,810,1080,T_1_810_4,270,22.5,4
D_PT434,PT,2,P_74eb6337dc27,390,930,T_2_390_8|T_2_660_3,540,22.5,4
D_PT434,PT,4,S_178d6de9761d,450,720,T_4_450_3,270,22.5,4
D_PT435,PT,1,T_ce871427e22a,300,1125,T_1_300_6|T_1_585_8|T_1_855_1,810,36.0,3
D_PT435,PT,2,P_7e57d16695b6,375,915,T_2_375_1|T_2_645_8,540,36.0,3
D_PT435,PT,4,T_6f5505a7e87f,300,1155,T_4_300_1|T_4_615_1|T_4_885_4,810,36.0,3
D_PT436,PT,1,P_99dd1a451963,315,855,T_1_315_5|T_1_585_2,540,22.5,3
D_PT436,PT,2,P_7ed0378b7279,375,930,T_2_375_12|T_2_660_4,540,22.5,3
D_PT436,PT,4,S_75b5ea253925,735,1005,T_4_735_7,270,22.5,3
D_PT437,PT,1,T_07e89408892b,345,1170,T_1_345_2|T_1_615_4|T_1_900_10,810,22.5,3
D_PT437,PT,2,S_26f751cfaf8d,465,735,T_2_465_1,270,22.5,3
D_PT437,PT,4,S_234e185d439a,390,660,T_4_390_2,270,22.5,3
D_PT438,PT,1,P_c237d1572ec5,360,915,T_1_360_1|T_1_645_1,540,22.5,3
D_PT438,PT,2,P_c2741b3ce894,285,825,T_2_285_3|T_2_555_3,540,22.5,3
D_PT438,PT,4,S_1712db718305,1020,1290,T_4_1020_3,270,22.5,3
D_PT439,PT,1,P_ae14924b8ce7,360,900,T_1_360_2|T_1_630_1,540,22.5,3
D_PT439,PT,2,P_df80c8be3041,360,900,T_2_360_1|T_2_630_14,540,22.5,3
D_PT439,PT,4,S_a486cfc75461,1110,1380,T_4_1110_4,270,22.5,3
D_PT440,PT,1,T_3302de44c5d6,360,1170,T_1_360_8|T_1_630_7|T_1_900_2,810,31.5,3
D_PT440,PT,2,P_48ee1b284ea5,390,930,T_2_390_9|T_2_660_8,540,31.5,3
D_PT440,PT,4,P_29295cc93412,270,810,T_4_270_1|T_4_540_7,540,31.5,3
D_PT441,PT,1,T_957976901a86,375,1200,T_1_375_8|T_1_660_7|T_1_930_2,810,36.0,3
D_PT441,PT,2,P_1e9cac52adfc,420,960,T_2_420_11|T_2_690_4,540,36.0,3
D_PT441,PT,4,T_8b488d90303c,285,1095,T_4_285_1|T_4_555_5|T_4_825_2,810,36.0,3
D_PT442,PT,1,S_149fa921472b,420,690,T_1_420_2,270,18.0,3
D_PT442,PT,2,P_a6c9f996977d,240,795,T_2_240_5|T_2_525_1,540,18.0,3
D_PT442,PT,4,S_334b14826f1e,885,1155,T_4_885_6,270,18.0,3
D_PT443,PT,1,S_518fc6582940,420,690,T_1_420_6,270,22.5,3
D_PT443,PT,2,P_872b40b9555f,225,765,T_2_225_3|T_2_495_5,540,22.5,3
D_PT443,PT,4,P_285d6c127289,360,930,T_4_360_4|T_4_660_3,540,22.5,3
D_PT444,PT,1,T_715f2c98f050,210,1020,T_1_210_2|T_1_480_5|T_1_750_3,810,27.0,3
D_PT444,PT,2,P_a06d94cb6483,240,795,T_2_240_11|T_2_525_3,540,27.0,3
D_PT444,PT,4,S_d21b091ebb2f,960,1230,T_4_960_6,270,27.0,3
D_PT445,PT,1,T_ec8bcc22afa2,210,1035,T_1_210_1|T_1_495_7|T_1_765_3,810,27.0,3
D_PT445,PT,2,P_db78cb409da3,375,915,T_2_375_11|T_2_645_2,540,27.0,3
D_PT445,PT,4,S_ed40e1f3325d,945,1215,T_4_945_9,270,27.0,3
D_PT446,PT,1,T_17bdbb12fe87,225,1035,T_1_225_2|T_1_495_8|T_1_765_4,810,36.0,3
D_PT446,PT,2,P_e4e28c9f8c00,390,930,T_2_390_3|T_2_660_2,540,36.0,3
D_PT446,PT,4,T_f6bd89319412,375,1215,T_4_375_4|T_4_675_4|T_4_945_12,810,36.0,3
D_PT447,PT,1,T_e89827d8da9c,240,1050,T_1_240_2|T_1_510_3|T_1_780_2,810,27.0,3
D_PT447,PT,2,P_7c04338d0aab,390,930,T_2_390_5|T_2_660_5,540,27.0,3
D_PT447,PT,4,S_c4c7e384c430,390,660,T_4_390_7,270,27.0,3
D_PT448,PT,1,T_74f2bcb77db3,240,1065,T_1_240_5|T_1_525_1|T_1_795_4,810,31.5,3
D_PT448,PT,2,P_aafad072f128,330,870,T_2_330_3|T_2_600_9,540,31.5,3
D_PT448,PT,4,P_fcf14bd66ee3,270,810,T_4_270_4|T_4_540_1,540,31.5,3
D_PT449,PT,1,T_68133e53a5ae,255,1080,T_1_255_1|T_1_540_5|T_1_810_1,810,31.5,3
D_PT449,PT,2,P_45fb19f04b25,405,945,T_2_405_7|T_2_675_9,540,31.5,3
D_PT449,PT,4,P_dfbdc0f0aa53,285,825,T_4_285_4|T_4_555_2,540,31.5,3
D_PT450,PT,1,T_e6c6a70cd6bc,285,1095,T_1_285_1|T_1_555_1|T_1_825_4,810,31.5,3
D_PT450,PT,2,P_1b1664a64444,345,900,T_2_345_4|T_2_630_13,540,31.5,3
D_PT450,PT,4,P_090e0d428d2c,360,945,T_4_360_1|T_4_675_3,540,31.5,3
D_PT451,PT,1,P_3ec7a7cdcb38,300,840,T_1_300_1|T_1_570_1,540,31.5,3
D_PT451,PT,2,P_8d58d9210dd4,360,900,T_2_360_2|T_2_630_8,540,31.5,3
D_PT451,PT,4,T_70a8cdcfa4db,345,1155,T_4_345_5|T_4_615_5|T_4_885_3,810,31.5,3
D_PT452,PT,1,T_7a4c1ec2b4e3,375,1200,T_1_375_3|T_1_660_2|T_1_930_4,810,31.5,3
D_PT452,PT,2,S_1acca2c263d7,450,720,T_2_450_8,270,31.5,3
D_PT452,PT,4,T_dd01f1a2e7fc,315,1125,T_4_315_4|T_4_585_1|T_4_855_2,810,31.5,3
D_PT453,PT,1,T_5add1b0b986e,390,1215,T_1_390_1|T_1_675_4|T_1_945_4,810,22.5,3
D_PT453,PT,2,S_e3567683a17b,450,720,T_2_450_4,270,22.5,3
D_PT453,PT,4,S_d9ed5436d73f,1155,1425,T_4_1155_1,270,22.5,3
D_PT454,PT,1,S_f532e8a62792,690,960,T_1_690_5,270,18.0,3
D_PT454,PT,2,P_b3b40bf8bbab,255,795,T_2_255_2|T_2_525_2,540,18.0,3
D_PT454,PT,4,S_ad00a7ebadd6,420,690,T_4_420_7,270,18.0,3
D_PT455,PT,1,T_caf9cc16ac01,240,1065,T_1_240_1|T_1_525_2|T_1_795_3,810,27.0,3
D_PT455,PT,2,P_749b8c4d01c6,330,870,T_2_330_10|T_2_600_8,540,27.0,3
D_PT455,PT,4,S_eceeb7da7b45,900,1170,T_4_900_7,270,27.0,3
D_PT456,PT,1,T_d123912ce0c6,240,1080,T_1_240_4|T_1_540_3|T_1_810_2,810,31.5,3
D_PT456,PT,2,P_1edda4dfe144,330,870,T_2_330_9|T_2_600_4,540,31.5,3
D_PT456,PT,4,P_b34d7b358722,330,900,T_4_330_2|T_4_630_3,540,31.5,3
D_PT457,PT,1,T_52a3eca4041b,270,1080,T_1_270_1|T_1_540_4|T_1_810_3,810,22.5,3
D_PT457,PT,2,S_bc744073e78c,315,585,T_2_315_3,270,22.5,3
D_PT457,PT,4,S_4a8b0f51e282,945,1215,T_4_945_7,270,22.5,3
D_PT458,PT,1,T_adc016f7a799,300,1110,T_1_300_3|T_1_570_5|T_1_840_3,810,22.5,3
D_PT458,PT,2,S_069b6c72721b,585,855,T_2_585_5,270,22.5,3
D_PT458,PT,4,S_2b644d4cd0fe,390,660,T_4_390_11,270,22.5,3
D_PT459,PT,1,S_c25e2b291d70,840,1110,T_1_840_4,270,18.0,3
D_PT459,PT,2,P_926c6cb55998,405,945,T_2_405_10|T_2_675_10,540,18.0,3
D_PT459,PT,4,S_668dcf2ecbd9,405,675,T_4_405_1,270,18.0,3
D_PT460,PT,1,S_3f18cf5603ca,870,1140,T_1_870_6,270,18.0,3
D_PT460,PT,2,P_71e1709e9d75,375,915,T_2_375_8|T_2_645_10,540,18.0,3
D_PT460,PT,4,S_abbd98be7629,750,1020,T_4_750_6,270,18.0,3
D_PT461,PT,1,T_c1082123b1ef,405,1215,T_1_405_1|T_1_675_7|T_1_945_2,810,22.5,3
D_PT461,PT,2,S_fbe302a22e09,480,750,T_2_480_5,270,22.5,3
D_PT461,PT,4,S_5cb75fff3bad,1005,1275,T_4_1005_1,270,22.5,3
D_PT462,PT,1,S_03ce098d504f,1050,1320,T_1_1050_10,270,22.5,3
D_PT462,PT,2,S_5a4d598b61f9,585,855,T_2_585_3,270,22.5,3
D_PT462,PT,4,T_98ff86320885,360,1215,T_4_360_9|T_4_660_1|T_4_945_11,810,22.5,3
D_PT463,PT,1,S_90369fcef78f,1080,1350,T_1_1080_6,270,22.5,3
D_PT463,PT,2,S_ac509a49199e,690,960,T_2_690_8,270,22.5,3
D_PT463,PT,4,T_ce81be5ac1c8,360,1200,T_4_360_8|T_4_660_2|T_4_930_2,810,22.5,3
D_PT464,PT,1,S_13a4d4a12c14,1125,1395,T_1_1125_5,270,22.5,3
D_PT464,PT,2,S_50ef579ce7c7,675,945,T_2_675_3,270,22.5,3
D_PT464,PT,4,T_158afc32c8eb,285,1125,T_4_285_2|T_4_585_3|T_4_855_5,810,22.5,3
D_PT465,PT,2,P_a481e2a3d2fe,225,780,T_2_225_4|T_2_510_3,540,22.5,2
D_PT465,PT,4,T_c6f29e97d71c,270,1110,T_4_270_2|T_4_570_1|T_4_840_2,810,22.5,2
D_PT466,PT,2,P_5b0f5dae667e,240,795,T_2_240_3|T_2_525_4,540,13.5,2
D_PT466,PT,4,S_36dde6ae53ab,735,1005,T_4_735_3,270,13.5,2
D_PT467,PT,2,P_890d61f8c249,240,780,T_2_240_7|T_2_510_1,540,13.5,2
D_PT467,PT,4,S_de9566a99f42,390,660,T_4_390_10,270,13.5,2
