driver_id,driver_type,day,duty_id,duty_start,duty_end,tour_ids,work_min,hours,days_worked
D_PT407,PT,2,seed_s_T_2_675_4,675,945,T_2_675_4,270,4.5,1
D_PT408,PT,2,seed_s_T_2_675_5,675,945,T_2_675_5,270,4.5,1
D_PT409,PT,2,seed_s_T_2_675_6,675,945,T_2_675_6,270,4.5,1
D_PT410,PT,2,seed_s_T_2_675_7,675,945,T_2_675_7,270,4.5,1
D_PT411,PT,2,seed_s_T_2_675_12,675,945,T_2_675_12,270,4.5,1
D_PT412,PT,2,seed_s_T_2_690_2,690,960,T_2_690_2,270,4.5,1
D_PT413,PT,2,seed_s_T_2_690_3,690,960,T_2_690_3,270,4.5,1
D_PT414,PT,2,seed_s_T_2_690_7,690,960,T_2_690_7,270,4.5,1
D_PT415,PT,2,seed_s_T_2_690_8,690,960,T_2_690_8,270,4.5,1
D_PT416,PT,2,seed_s_T_2_690_9,690,960,T_2_690_9,270,4.5,1
D_PT417,PT,4,seed_s_T_4_270_2,270,540,T_4_270_2,270,4.5,1
D_PT418,PT,4,seed_s_T_4_270_8,270,540,T_4_270_8,270,4.5,1
D_PT419,PT,4,seed_s_T_4_285_1,285,555,T_4_285_1,270,4.5,1
D_PT420,PT,4,seed_s_T_4_285_4,285,555,T_4_285_4,270,4.5,1
D_PT421,PT,4,seed_s_T_4_300_1,300,570,T_4_300_1,270,4.5,1
D_PT422,PT,4,seed_s_T_4_300_5,300,570,T_4_300_5,270,4.5,1
D_PT423,PT,4,seed_s_T_4_315_3,315,585,T_4_315_3,270,4.5,1
D_PT424,PT,4,seed_s_T_4_330_1,330,600,T_4_330_1,270,4.5,1
D_PT425,PT,4,seed_s_T_4_345_1,345,615,T_4_345_1,270,4.5,1
D_PT426,PT,4,seed_s_T_4_345_2,345,615,T_4_345_2,270,4.5,1
D_PT427,PT,4,seed_s_T_4_345_4,345,615,T_4_345_4,270,4.5,1
D_PT428,PT,4,seed_s_T_4_345_6,345,615,T_4_345_6,270,4.5,1
D_PT429,PT,4,seed_s_T_4_345_7,345,615,T_4_345_7,270,4.5,1
D_PT430,PT,4,seed_s_T_4_345_8,345,615,T_4_345_8,270,4.5,1
D_PT431,PT,4,seed_s_T_4_345_11,345,615,T_4_345_11,270,4.5,1
D_PT432,PT,4,seed_s_T_4_360_4,360,630,T_4_360_4,270,4.5,1
D_PT433,PT,4,seed_s_T_4_360_5,360,630,T_4_360_5,270,4.5,1
D_PT434,PT,4,seed_s_T_4_360_7,360,630,T_4_360_7,270,4.5,1
D_PT435,PT,4,seed_s_T_4_360_8,360,630,T_4_360_8,270,4.5,1
D_PT436,PT,4,seed_s_T_4_360_10,360,630,T_4_360_10,270,4.5,1
D_PT437,PT,4,seed_s_T_4_375_3,375,645,T_4_375_3,270,4.5,1
D_PT438,PT,4,seed_s_T_4_375_5,375,645,T_4_375_5,270,4.5,1
D_PT439,PT,4,seed_s_T_4_375_6,375,645,T_4_375_6,270,4.5,1
D_PT440,PT,4,seed_s_T_4_390_1,390,660,T_4_390_1,270,4.5,1
D_PT441,PT,4,seed_s_T_4_390_2,390,660,T_4_390_2,270,4.5,1
D_PT442,PT,4,seed_s_T_4_390_3,390,660,T_4_390_3,270,4.5,1
D_PT443,PT,4,seed_s_T_4_390_4,390,660,T_4_390_4,270,4.5,1
D_PT444,PT,4,seed_s_T_4_390_5,390,660,T_4_390_5,270,4.5,1
D_PT445,PT,4,seed_s_T_4_390_6,390,660,T_4_390_6,270,4.5,1
D_PT446,PT,4,seed_s_T_4_390_7,390,660,T_4_390_7,270,4.5,1
D_PT447,PT,4,seed_s_T_4_390_8,390,660,T_4_390_8,270,4.5,1
D_PT448,PT,4,seed_s_T_4_390_9,390,660,T_4_390_9,270,4.5,1
D_PT449,PT,4,seed_s_T_4_390_10,390,660,T_4_390_10,270,4.5,1
D_PT450,PT,4,seed_s_T_4_390_11,390,660,T_4_390_11,270,4.5,1
D_PT451,PT,4,seed_s_T_4_405_1,405,675,T_4_405_1,270,4.5,1
D_PT452,PT,4,seed_s_T_4_405_2,405,675,T_4_405_2,270,4.5,1
D_PT453,PT,4,seed_s_T_4_405_3,405,675,T_4_405_3,270,4.5,1
D_PT454,PT,4,seed_s_T_4_405_4,405,675,T_4_405_4,270,4.5,1
D_PT455,PT,4,seed_s_T_4_405_5,405,675,T_4_405_5,270,4.5,1
D_PT456,PT,4,seed_s_T_4_405_7,405,675,T_4_405_7,270,4.5,1
D_PT457,PT,4,seed_s_T_4_405_8,405,675,T_4_405_8,270,4.5,1
D_PT458,PT,4,seed_s_T_4_405_9,405,675,T_4_405_9,270,4.5,1
D_PT459,PT,4,seed_s_T_4_405_10,405,675,T_4_405_10,270,4.5,1
D_PT460,PT,4,seed_s_T_4_405_11,405,675,T_4_405_11,270,4.5,1
D_PT461,PT,4,seed_s_T_4_420_1,420,690,T_4_420_1,270,4.5,1
D_PT462,PT,4,seed_s_T_4_420_2,420,690,T_4_420_2,270,4.5,1
D_PT463,PT,4,seed_s_T_4_420_6,420,690,T_4_420_6,270,4.5,1
D_PT464,PT,4,seed_s_T_4_420_7,420,690,T_4_420_7,270,4.5,1
D_PT465,PT,4,seed_s_T_4_420_8,420,690,T_4_420_8,270,4.5,1
D_PT466,PT,4,seed_s_T_4_420_9,420,690,T_4_420_9,270,4.5,1
D_PT467,PT,4,seed_s_T_4_420_10,420,690,T_4_420_10,270,4.5,1
D_PT468,PT,4,seed_s_T_4_420_11,420,690,T_4_420_11,270,4.5,1
D_PT469,PT,4,seed_s_T_4_450_1,450,720,T_4_450_1,270,4.5,1
D_PT470,PT,4,seed_s_T_4_450_3,450,720,T_4_450_3,270,4.5,1
D_PT471,PT,4,seed_s_T_4_525_1,525,795,T_4_525_1,270,4.5,1
D_PT472,PT,4,seed_s_T_4_525_2,525,795,T_4_525_2,270,4.5,1
D_PT473,PT,4,seed_s_T_4_525_5,525,795,T_4_525_5,270,4.5,1
D_PT474,PT,4,seed_s_T_4_525_6,525,795,T_4_525_6,270,4.5,1
D_PT475,PT,4,seed_s_T_4_525_7,525,795,T_4_525_7,270,4.5,1
D_PT476,PT,4,seed_s_T_4_540_5,540,810,T_4_540_5,270,4.5,1
D_PT477,PT,4,seed_s_T_4_555_1,555,825,T_4_555_1,270,4.5,1
D_PT478,PT,4,seed_s_T_4_555_2,555,825,T_4_555_2,270,4.5,1
D_PT479,PT,4,seed_s_T_4_555_3,555,825,T_4_555_3,270,4.5,1
D_PT480,PT,4,seed_s_T_4_555_4,555,825,T_4_555_4,270,4.5,1
D_PT481,PT,4,seed_s_T_4_555_6,555,825,T_4_555_6,270,4.5,1
D_PT482,PT,4,seed_s_T_4_570_2,570,840,T_4_570_2,270,4.5,1
D_PT483,PT,4,seed_s_T_4_600_1,600,870,T_4_600_1,270,4.5,1
D_PT484,PT,4,seed_s_T_4_615_3,615,885,T_4_615_3,270,4.5,1
D_PT485,PT,4,seed_s_T_4_615_6,615,885,T_4_615_6,270,4.5,1
D_PT486,PT,4,seed_s_T_4_645_2,645,915,T_4_645_2,270,4.5,1
D_PT487,PT,4,seed_s_T_4_660_2,660,930,T_4_660_2,270,4.5,1
D_PT488,PT,4,seed_s_T_4_675_3,675,945,T_4_675_3,270,4.5,1
D_PT489,PT,4,seed_s_T_4_675_5,675,945,T_4_675_5,270,4.5,1
D_PT490,PT,4,seed_s_T_4_735_1,735,1005,T_4_735_1,270,4.5,1
D_PT491,PT,4,seed_s_T_4_735_2,735,1005,T_4_735_2,270,4.5,1
D_PT492,PT,4,seed_s_T_4_735_6,735,1005,T_4_735_6,270,4.5,1
D_PT493,PT,4,seed_s_T_4_750_2,750,1020,T_4_750_2,270,4.5,1
D_PT494,PT,4,seed_s_T_4_750_3,750,1020,T_4_750_3,270,4.5,1
D_PT495,PT,4,seed_s_T_4_750_5,750,1020,T_4_750_5,270,4.5,1
D_PT496,PT,4,seed_s_T_4_750_7,750,1020,T_4_750_7,270,4.5,1
D_PT497,PT,4,seed_s_T_4_765_1,765,1035,T_4_765_1,270,4.5,1
D_PT498,PT,4,seed_s_T_4_765_5,765,1035,T_4_765_5,270,4.5,1
D_PT499,PT,4,seed_s_T_4_795_3,795,1065,T_4_795_3,270,4.5,1
D_PT500,PT,4,seed_s_T_4_825_2,825,1095,T_4_825_2,270,4.5,1
D_PT501,PT,4,seed_s_T_4_840_2,840,1110,T_4_840_2,270,4.5,1
D_PT502,PT,4,seed_s_T_4_840_4,840,1110,T_4_840_4,270,4.5,1
D_PT503,PT,4,seed_s_T_4_855_1,855,1125,T_4_855_1,270,4.5,1
D_PT504,PT,4,seed_s_T_4_855_7,855,1125,T_4_855_7,270,4.5,1
